activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,approved
2023,2549002KNNRT791PG760,99999,AL,1111.0,1111000300.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,1111,1111,1111,395000,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,1,Exempt,798.0,Exempt,1111,1111,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1111,1111,1111,,,,,1111,,,,4090,20.34,65700,102.69,1553,3062,26,1
2023,5493003GQDUH26DNNH17,23540,FL,12001.0,12001002204.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,3,1,1,2,2,2,355000,100,,,3,,,,,,360,,,2,2,2,2,355000,1,1,3,5,1,,62.0,50%-60%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,1,,,,,3,1.0,,,12048,34.47,83800,139.09,2936,3458,23,0
2023,5493003GQDUH26DNNH17,12060,GA,13067.0,13067030270.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,2,2,65000,21.429,,,3,,,,,,180,,,2,2,2,2,285000,1,1,3,5,1,,60.0,20%-<30%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,3,7.0,,,3587,51.77,102900,113.65,1107,1113,32,0
2023,5493003GQDUH26DNNH17,47664,MI,26125.0,26125141002.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,2,2,2,285000,94.949,,,3,,,,,,360,,,2,2,2,2,295000,1,1,3,5,1,,101.0,>60%,2,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,25-34,9999,No,,1,1,1,,,,,1,,,,2668,75.64,108200,61.39,273,473,42,0
2023,5493003GQDUH26DNNH17,47894,VA,51059.0,51059422302.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,4,2,2,2,2,175000,,,,3,,,,,,240,,,2,2,2,2,,1,1,3,5,1,,125.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,5,,,,,10,,,,5788,53.01,150100,100.95,2056,1495,28,0
2023,B4TYDEB6GKMZO031MB27,27260,FL,12031.0,12031014423.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,3,2,1,1,1,2,2,2,425000,57.85,4.500,-0.624,2,6790.72,,3267.22,2637.22,,180,,,2,2,2,2,735000,1,1,3,5,1,,173.0,30%-<36%,3,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,2,,,,,10,,,,15930,43.12,93100,126.9,3993,4562,12,1
2023,B4TYDEB6GKMZO031MB27,31084,CA,6037.0,6037403328.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,5,0,2,1,2,2,2,1,2,105000,,,,3,,,,,,360,36,1,2,2,2,2,,1,1,3,5,1,,200.0,,9,9,2.0,,,,,5.0,,,,,2,4,2.0,25.0,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,5936,84.82,98200,110.07,1151,1631,46,0
2023,B4TYDEB6GKMZO031MB27,29460,FL,12105.0,12105015500.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,105000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,40.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,2,7.0,,,,10,,,,4876,60.01,74300,73.42,734,1538,49,0
2023,B4TYDEB6GKMZO031MB27,24860,SC,45045.0,45045003804.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,2,1,2,1,2,505000,,,,3,,,,,,360,36,1,2,2,2,2,,1,1,3,5,1,,361.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,2805,24.88,84000,72.77,876,952,34,0
2023,549300W09D8JV1ANXX59,47664,MI,26125.0,26125184500.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,195000,90.0,6.875,0.39,2,3318.75,,1250.0,,,360,,,2,2,2,2,225000,1,1,3,5,1,,95.0,20%-<30%,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,2,2,,,,,10,,,,2358,14.8,108200,145.17,760,1068,69,1
2023,549300W09D8JV1ANXX59,23844,IN,18089.0,18089043003.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,185000,55.0,6.75,0.143,2,2756.0,,1450.0,,,360,,,2,2,2,2,345000,1,1,3,5,1,,85.0,42,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,No,,1,2,2,,,,,10,,,,2555,21.6,91900,79.2,766,907,22,1
2023,2549003SYL72OG7Y6S21,47664,MI,26099.0,26099225500.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,1,1,1,1,2,2,2,425000,80.0,6.75,0.129,2,3709.0,,1195.0,,550.0,360,,,2,2,2,2,535000,1,1,3,5,1,,181.0,30%-<36%,1,2,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,5559,14.09,108200,138.29,1870,2018,46,1
2023,2549003SYL72OG7Y6S21,47664,MI,26099.0,26099211000.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,285000,90.0,6.875,0.503,2,3548.0,,1195.0,,,360,,,2,2,2,2,325000,1,1,3,5,1,,87.0,47,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,2,,,,,10,,,,5875,11.78,108200,89.49,1701,1998,35,1
2023,549300BXWU32AYWT1A56,10580,NY,36001.0,36001013709.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,4,0,2,1,1,1,2,2,2,395000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,76.0,,9,9,2.0,,,,,2.0,,,,,2,2,2.0,27.0,,,,2.0,27.0,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,2,,,,,10,,,,3313,21.85,113300,125.27,995,1316,56,0
2023,549300BXWU32AYWT1A56,19124,TX,48113.0,48113016623.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,385000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,126.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,2,,,,,10,,,,8279,88.11,105600,106.69,1843,2230,16,0
2023,549300RM1IZYGQDSNL85,41180,MO,29183.0,29183310202.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,3,32,1,2,2,2,355000,,,,3,,,,,,360,,,2,2,2,2,385000,1,1,3,5,1,,36.0,>60%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,1,,,,3602,17.77,100800,99.95,1122,1192,29,0
2023,549300RM1IZYGQDSNL85,47894,MD,24033.0,24033801003.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,3,32,1,2,2,2,345000,,,,3,,,,,,360,,,2,2,2,2,415000,1,1,3,5,1,,44.0,42,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,3,,,,6009,87.67,150100,137.65,1553,1974,17,0
2023,549300RM1IZYGQDSNL85,45500,TX,48037.0,48037010400.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,25000,80.546,8.5,,3,,,,,,147,,48,2,1,2,2,35000,1,3,3,5,1,,,,9,10,4.0,,,,,5.0,,,,,3,4,7.0,,,,,8.0,,,,,3,4,4,5,3,4,8888,9999,,,1,1,6,,,,,10,,,,3883,75.95,70900,65.05,795,1775,51,1
2023,54930074SGHZL5IZGS24,23844,IN,18073.0,18073100902.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,1,2,1,1111,1111,1111,35000,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,40.0,Exempt,1111,1111,1.0,14.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1111,1111,1111,,,,,1111,,,,6754,11.06,91900,93.87,2262,2985,29,0
2023,984500F03B9034CQB904,17140,IN,18029.0,18029080103.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,32,1,2,2,2,255000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,5962,6.31,102300,118.13,1831,1940,27,0
2023,549300WLYZ63QPFTDP84,99999,OH,39007.0,39007001301.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,4,0,2,1,1,1,1111,1111,1111,725000,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,199.0,Exempt,1111,1111,3.0,,,,,3.0,,,,,3,3,6.0,,,,,6.0,,,,,3,3,1,2,3,3,35-44,35-44,No,No,1111,1111,1111,,,,,1111,,,,3628,6.26,79500,100.32,898,1599,47,0
2023,549300E2EE7WCBVR5I65,14454,MA,25023.0,25023510501.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,3,0,2,1,32,2,2,2,1,35000,46.645,,,3,,,,,,180,,,2,2,2,2,595000,1,3,3,5,3,,83.0,30%-<36%,8,10,1.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,9,,,,3574,69.17,136900,61.45,783,1019,72,0
2023,549300E2EE7WCBVR5I65,14454,MA,25025.0,25025010701.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,2,2,75000,46.434,,,3,,,,,,240,,,2,2,2,2,815000,1,1,3,5,1,,87.0,50%-60%,8,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,1,,,,2543,22.81,136900,161.51,345,289,0,0
2023,549300K5OUR2FD1NV703,19124,TX,48085.0,48085030307.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,71,2,1,1,1,2,2,2,495000,95.0,6.0,0.26,2,10696.93,,5510.04,3690.04,19.43,360,,,2,2,2,2,515000,1,1,3,5,1,,116.0,30%-<36%,1,10,2.0,,,,,5.0,,,,,2,4,2.0,21.0,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,12663,27.74,105600,160.23,3283,3636,12,1
2023,549300K5OUR2FD1NV703,19124,TX,48113.0,48113007822.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,2,0,2,3,1,1,2,2,2,555000,100.0,5.625,-0.782,3,,,,,,360,,,2,2,2,2,535000,1,1,3,5,1,,234.0,41,1,9,2.0,,,,,2.0,,,,,2,2,2.0,,,,,26.0,,,,,2,2,1,2,2,2,45-54,25-34,No,No,1,1,1,,,,,10,,,,2110,49.19,105600,98.5,0,49,21,0
2023,549300AQ83ZR1PW5DB53,19340,IA,19163.0,19163012100.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,9,2,1,1,1,2,2,2,5000,100.684,0.0,,2,0.0,,0.0,,,,,,2,2,1,2,105000,1,1,3,5,1,,42.0,30%-<36%,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,2,,,,,10,,,,3482,22.86,88400,75.02,1057,1379,56,1
2023,549300V6F7N9BL5STN83,26420,TX,48201.0,48201543005.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,71,2,1,1,1,2,2,2,265000,95.0,7.5,0.83,2,4255.5,,1788.14,1788.14,50.0,360,,,2,2,2,2,285000,1,1,3,5,1,,106.0,47,3,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,8628,71.44,94100,115.98,1652,2298,10,1
2023,549300V6F7N9BL5STN83,26420,TX,48201.0,48201252001.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,1,1,2,2,2,325000,26.91,5.99,-0.441,2,16806.36,,6969.45,5159.45,95.0,360,,,2,2,2,2,325000,1,1,3,5,1,,138.0,20%-<30%,3,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,7086,71.63,94100,181.03,1840,2182,15,1
2023,549300V6F7N9BL5STN83,26420,TX,48291.0,48291700200.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,9,2,2,1,1,2,2,2,235000,47.28,7.25,0.175,2,5016.44,,0.0,,30.0,360,,,2,2,2,2,235000,1,1,3,5,1,,62.0,47,1,10,1.0,11.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,<25,9999,No,,1,1,1,,,,,10,,,,2963,66.59,94100,49.28,477,1059,38,1
2023,549300V6F7N9BL5STN83,12420,TX,48021.0,48021950301.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,425000,95.0,5.99,-0.724,2,2199.92,,68.19,,100.0,360,,,2,2,2,2,445000,1,1,3,5,1,,271.0,30%-<36%,3,10,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,5236,37.66,122300,107.85,1273,1536,19,1
2023,549300C1YZ5ZORJBI935,12420,TX,48453.0,48453037000.0,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,1111,1111,1111,1065000,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,303.0,Exempt,1111,1111,2.0,,,,,2.0,,,,,3,3,5.0,,,,,5.0,,,,,3,3,2,1,3,3,35-44,45-54,No,No,1111,1111,1111,,,,,1111,,,,6281,33.59,122300,128.57,1199,1486,7,1
2023,549300MGPZBLQDIL7538,26420,TX,48339.0,48339690603.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,6,9,2,1,1,1,2,2,2,595000,,7.125,,2,7781.65,,1290.0,2690.3,3.95,360,,,2,2,2,2,685000,1,1,3,5,1,,108.0,,9,9,2.0,,,,,5.0,,,,,3,4,3.0,,,,,8.0,,,,,3,4,2,5,3,4,45-54,9999,No,,3,3,6,,,,,10,,,,4469,38.08,94100,250.51,1003,1287,15,0
2023,549300MGPZBLQDIL7538,38060,AZ,4021.0,4021001714.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,1,2,2,2,2,25000,,,,3,,,,,,36,,,2,2,2,2,,1,1,3,5,1,,106.0,,9,9,1.0,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,3,6,,,,,10,,,,4621,58.32,99000,82.81,765,937,11,0
2023,549300MGPZBLQDIL7538,38060,AZ,4013.0,4013050604.0,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,4,0,2,2,1,1,2,2,2,355000,,,,3,,,,,,360,,,2,2,2,2,,2,1,1,1,1,,66.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,3,1,,,,,10,,,,3871,52.62,99000,91.92,909,1204,23,0
2023,549300MGPZBLQDIL7538,42140,NM,35049.0,35049010701.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,4,0,2,1,32,1,2,2,2,295000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,89.0,,9,9,2.0,,,,,5.0,,,,,2,4,26.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,No,,1,3,2,,,,,10,,,,3754,22.78,95600,121.38,1576,1744,27,0
2023,549300MGPZBLQDIL7538,28140,KS,20091.0,20091053012.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,2,345000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,110.0,,9,9,2.0,,,,,5.0,,,,,2,4,21.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,3,2,,,,,10,,,,3242,25.42,104400,142.29,956,1016,31,0
2023,549300MGPZBLQDIL7538,99999,CO,8045.0,8045951901.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,1,1,2,2,2,415000,100.427,,,3,,,,,,360,,,2,2,2,2,425000,1,1,3,5,1,,91.0,47,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,3,1,,,,,9,,,,5555,35.48,90900,117.69,1210,1677,26,0
2023,549300MGPZBLQDIL7538,12260,GA,13073.0,13073030203.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,4,0,2,3,1,1,2,2,2,375000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,81.0,,9,9,2.0,,,,,3.0,,,,,2,2,5.0,,,,,1.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,3,6,,,,,10,,,,5938,30.08,77600,126.86,1480,2466,37,0
2023,549300MGPZBLQDIL7538,28660,TX,48027.0,48027020301.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,4,0,2,2,32,1,1,1,2,415000,,,,3,,,,,,,,12,2,2,2,2,,1,1,3,5,1,,59.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,3,6,,,,,10,,,,9333,39.38,76500,150.55,1835,2990,16,0
2023,549300MGPZBLQDIL7538,26140,FL,12017.0,12017451501.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,3,0,2,1,1,1,2,2,2,165000,80.0,,,3,,,,,,360,,,2,2,2,2,205000,1,1,3,5,1,,49.0,41,1,2,1.0,12.0,,,,1.0,12.0,,,,2,2,6.0,,,,,6.0,,,,,2,2,2,1,2,2,45-54,55-64,No,Yes,1,3,1,,,,,9,,,,3539,13.05,70500,108.4,972,1418,31,0
2023,549300MGPZBLQDIL7538,17820,CO,8041.0,8041001902.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,4,0,2,1,1,1,2,2,2,195000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,60.0,,9,9,3.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,3,1,,,,,10,,,,2276,47.41,105000,37.92,182,775,50,0
2023,549300MGPZBLQDIL7538,22744,FL,12011.0,12011070306.0,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,4,0,2,1,1,1,2,2,2,1325000,,,,3,,,,,,360,,60,2,2,2,2,,1,1,3,5,1,,421.0,,9,9,2.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,3,1,,,,,10,,,,8037,51.86,88500,187.72,2303,2435,23,0
2023,549300MGPZBLQDIL7538,19740,CO,8035.0,8035014008.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,4,0,2,1,1,1,2,2,2,785000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,173.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,3.0,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,3,1,,,,,10,,,,11741,28.48,125500,137.5,3003,3183,22,0
2023,549300MGPZBLQDIL7538,24020,NY,36113.0,36113074000.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,1,1,2,2,2,195000,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,2,,56.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,No,,1,3,1,,,,,10,,,,2143,8.03,90600,78.38,834,1833,45,0
2023,549300MGPZBLQDIL7538,26900,IN,18095.0,18095000900.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,1,1,2,2,2,105000,102.5,,,3,,,,,,360,,,2,2,2,2,115000,1,1,3,5,1,,22.0,50%-60%,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,3,1,,,,,1,,,,1600,32.25,97300,46.83,372,903,0,0
2023,549300MGPZBLQDIL7538,38060,AZ,4013.0,4013319905.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,4,0,2,1,1,1,2,2,2,485000,,,,3,,,,,,360,,,2,2,2,2,,1,2,3,5,1,,486.0,,9,9,2.0,,,,,2.0,,,,,2,2,2.0,5.0,24.0,,,2.0,5.0,27.0,,,2,2,1,2,2,2,35-44,45-54,No,No,1,3,6,,,,,10,,,,4827,34.16,99000,118.23,1485,1982,38,0
2023,549300MGPZBLQDIL7538,35004,NY,36103.0,36103159514.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,1,1,2,2,2,385000,100.0,,,3,,,,,,360,,,2,2,2,2,395000,1,1,3,5,1,,141.0,41,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,3,1,,,,,7,,,,3350,37.19,156300,49.17,803,1038,44,0
2023,254900JXCS783CPF1D02,99999,DE,,,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,5,2,1,1,1,2,2,1,155000,0.91,10.49,,3,,,,,,12,,,2,1,1,2,165000,1,3,3,5,1,,,,9,10,4.0,,,,,5.0,,,,,3,4,7.0,,,,,8.0,,,,,3,4,4,5,3,4,8888,9999,,,1,1,6,,,,,1111,,,,0,0.0,0,0.0,0,0,0,1
2023,549300MGPZBLQDIL7538,14260,ID,16001.0,16001001701.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,7,0,1,2,1,1,2,2,2,455000,90.0,,,3,,,,,,360,,,2,2,2,2,505000,1,1,3,5,1,,101.0,50%-60%,2,1,1.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,3,6,,,,,3,,,,2052,25.19,97500,68.33,454,829,50,0
2023,549300MGPZBLQDIL7538,26420,TX,48201.0,48201321600.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,1,1,2,2,2,2,5000,,,,3,,,,,,360,,,2,2,1,2,,1,1,3,5,1,,74.0,,9,9,11.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,3,6,,,,,10,,,,6792,88.6,94100,85.88,1226,1673,60,0
